685	18435	45	46	47	48	49	50	51	52	53	54	83	#
686	16319	46	47	48	49	50	51	52	53	54	55	83	#
687	16319	47	48	49	50	51	52	53	54	55	56	83	#
688	16319	48	49	50	51	52	53	54	55	56	57	83	#
689	16319	49	50	51	52	53	54	55	56	57	58	83	#
690	16319	50	51	52	53	54	55	56	57	58	59	83	#
691	16319	51	52	53	54	55	56	57	58	59	60	83	#
692	16319	52	53	54	55	56	57	58	59	60	61	83	#
693	15554	53	54	55	56	57	58	59	60	61	62	83	#
694	15554	54	55	56	57	58	59	60	61	62	63	83	#
695	15554	55	56	57	58	59	60	61	62	63	64	83	#
696	14639	56	57	58	59	60	61	62	63	64	65	83	#
697	14639	57	58	59	60	61	62	63	64	65	66	83	#
698	14639	58	59	60	61	62	63	64	65	66	67	83	#
699	14639	59	60	61	62	63	64	65	66	67	68	83	#
700	14427	60	61	62	63	64	65	66	67	68	69	83	#
