663	8070	20	21	22	23	24	25	26	27	88	#
664	8070	21	22	23	24	25	26	27	28	88	#
665	8070	22	23	24	25	26	27	28	29	88	#
666	8070	23	24	25	26	27	28	29	30	88	#
667	8070	24	25	26	27	28	29	30	31	88	#
668	8070	25	26	27	28	29	30	31	32	88	#
669	8070	26	27	28	29	30	31	32	33	88	#
670	8070	27	28	29	30	31	32	33	34	88	#
671	8070	28	29	30	31	32	33	34	35	88	#
672	8070	29	30	31	32	33	34	35	36	88	#
673	8070	30	31	32	33	34	35	36	37	88	#
674	8070	31	32	33	34	35	36	37	38	88	#
675	8070	32	33	34	35	36	37	38	39	88	#
676	8070	33	34	35	36	37	38	39	40	88	#
677	8070	34	35	36	37	38	39	40	41	88	#
678	8070	35	36	37	38	39	40	41	42	88	#
679	8070	36	37	38	39	40	41	42	43	88	#
680	8070	37	38	39	40	41	42	43	44	88	#
681	8070	38	39	40	41	42	43	44	45	88	#
682	8070	39	40	41	42	43	44	45	46	88	#
683	8070	40	41	42	43	44	45	46	47	88	#
684	8070	41	42	43	44	45	46	47	48	88	#
685	8070	42	43	44	45	46	47	48	49	88	#
686	8070	43	44	45	46	47	48	49	50	88	#
687	8070	44	45	46	47	48	49	50	51	88	#
688	8070	45	46	47	48	49	50	51	52	88	#
689	8070	46	47	48	49	50	51	52	53	88	#
690	8070	47	48	49	50	51	52	53	54	88	#
691	8070	48	49	50	51	52	53	54	55	88	#
692	8070	49	50	51	52	53	54	55	56	88	#
693	8070	50	51	52	53	54	55	56	57	88	#
694	8070	51	52	53	54	55	56	57	58	88	#
695	8070	52	53	54	55	56	57	58	59	88	#
696	7002	53	54	55	56	57	58	59	60	88	#
697	7002	54	55	56	57	58	59	60	61	88	#
698	7002	55	56	57	58	59	60	61	62	88	#
699	7002	56	57	58	59	60	61	62	63	88	#
700	7002	57	58	59	60	61	62	63	64	88	#
701	7002	58	59	60	61	62	63	64	65	88	#
702	7002	59	60	61	62	63	64	65	66	88	#
703	7002	60	61	62	63	64	65	66	67	88	#
704	7002	61	62	63	64	65	66	67	68	88	#
705	6706	62	63	64	65	66	67	68	69	88	#
706	6706	63	64	65	66	67	68	69	70	88	#
707	6706	64	65	66	67	68	69	70	71	88	#
708	6522	65	66	67	68	69	70	71	72	88	#
709	6522	66	67	68	69	70	71	72	73	88	#
710	7300	0	1	2	3	4	5	89	#
711	7300	1	2	3	4	5	6	89	#
712	7300	2	3	4	5	6	7	89	#
713	7300	3	4	5	6	7	8	89	#
714	7300	4	5	6	7	8	9	89	#
715	7300	5	6	7	8	9	10	89	#
716	7300	6	7	8	9	10	11	89	#
717	7300	7	8	9	10	11	12	89	#
718	7300	8	9	10	11	12	13	89	#
719	7300	9	10	11	12	13	14	89	#
720	7300	10	11	12	13	14	15	89	#
721	7300	11	12	13	14	15	16	89	#
722	7300	12	13	14	15	16	17	89	#
723	7300	13	14	15	16	17	18	89	#
724	7300	14	15	16	17	18	19	89	#
725	7300	15	16	17	18	19	20	89	#
726	7300	16	17	18	19	20	21	89	#
727	7300	17	18	19	20	21	22	89	#
728	7300	18	19	20	21	22	23	89	#
729	7300	19	20	21	22	23	24	89	#
730	7300	20	21	22	23	24	25	89	#
731	7300	21	22	23	24	25	26	89	#
732	7300	22	23	24	25	26	27	89	#
733	7300	23	24	25	26	27	28	89	#
734	7300	24	25	26	27	28	29	89	#
735	7300	25	26	27	28	29	30	89	#
736	7300	26	27	28	29	30	31	89	#
737	7300	27	28	29	30	31	32	89	#
738	7300	28	29	30	31	32	33	89	#
739	7300	29	30	31	32	33	34	89	#
740	7300	30	31	32	33	34	35	89	#
741	7300	31	32	33	34	35	36	89	#
742	7300	32	33	34	35	36	37	89	#
743	7300	33	34	35	36	37	38	89	#
744	7300	34	35	36	37	38	39	89	#
745	7300	35	36	37	38	39	40	89	#
746	7300	36	37	38	39	40	41	89	#
747	7300	37	38	39	40	41	42	89	#
748	7300	38	39	40	41	42	43	89	#
749	7300	39	40	41	42	43	44	89	#
750	7300	40	41	42	43	44	45	89	#
751	7300	41	42	43	44	45	46	89	#
752	7300	42	43	44	45	46	47	89	#
753	7300	43	44	45	46	47	48	89	#
754	7300	44	45	46	47	48	49	89	#
755	7300	45	46	47	48	49	50	89	#
756	7300	46	47	48	49	50	51	89	#
757	7300	47	48	49	50	51	52	89	#
758	7300	48	49	50	51	52	53	89	#
759	7300	49	50	51	52	53	54	89	#
760	7300	50	51	52	53	54	55	89	#
761	7300	51	52	53	54	55	56	89	#
762	7300	52	53	54	55	56	57	89	#
763	7300	53	54	55	56	57	58	89	#
764	7300	54	55	56	57	58	59	89	#
765	7300	55	56	57	58	59	60	89	#
766	6169	56	57	58	59	60	61	89	#
767	6169	57	58	59	60	61	62	89	#
768	6169	58	59	60	61	62	63	89	#
769	6169	59	60	61	62	63	64	89	#
770	6169	60	61	62	63	64	65	89	#
771	6169	61	62	63	64	65	66	89	#
772	6169	62	63	64	65	66	67	89	#
773	6169	63	64	65	66	67	68	89	#
774	6169	64	65	66	67	68	69	89	#
775	6169	65	66	67	68	69	70	89	#
776	6169	66	67	68	69	70	71	89	#
