794	4672	27	28	29	30	31	32	70	#
795	3486	0	1	2	71	#
796	3486	1	2	3	71	#
797	3486	2	3	4	71	#
798	3486	3	4	5	71	#
799	3486	4	5	6	71	#
800	3486	5	6	7	71	#
801	3486	6	7	8	71	#
802	3486	7	8	9	71	#
803	3486	8	9	10	71	#
804	3486	9	10	11	71	#
805	3486	10	11	12	71	#
806	3486	11	12	13	71	#
807	3486	12	13	14	71	#
808	3486	13	14	15	71	#
809	3486	14	15	16	71	#
810	3486	15	16	17	71	#
811	3486	16	17	18	71	#
812	3486	17	18	19	71	#
813	3486	18	19	20	71	#
814	3486	19	20	21	71	#
815	3486	20	21	22	71	#
816	3486	21	22	23	71	#
817	3486	22	23	24	71	#
818	3486	23	24	25	71	#
819	3486	24	25	26	71	#
820	3486	25	26	27	71	#
821	3486	26	27	28	71	#
822	3486	27	28	29	71	#
823	3486	28	29	30	71	#
824	3486	29	30	31	71	#
825	3486	30	31	32	71	#
826	3486	31	32	33	71	#
827	3486	32	33	34	71	#
828	3486	33	34	35	71	#
829	3486	34	35	36	71	#
830	3486	35	36	37	71	#
831	3071	36	37	38	71	#
832	3071	37	38	39	71	#
833	3071	38	39	40	71	#
834	3071	39	40	41	71	#
835	3071	40	41	42	71	#
836	9990	0	1	2	3	4	5	6	7	72	#
837	9990	1	2	3	4	5	6	7	8	72	#
838	9990	2	3	4	5	6	7	8	9	72	#
839	9990	3	4	5	6	7	8	9	10	72	#
840	9990	4	5	6	7	8	9	10	11	72	#
841	9990	5	6	7	8	9	10	11	12	72	#
842	9990	6	7	8	9	10	11	12	13	72	#
843	9990	7	8	9	10	11	12	13	14	72	#
844	9990	8	9	10	11	12	13	14	15	72	#
845	9990	9	10	11	12	13	14	15	16	72	#
846	9990	10	11	12	13	14	15	16	17	72	#
847	9990	11	12	13	14	15	16	17	18	72	#
848	9990	12	13	14	15	16	17	18	19	72	#
849	9990	13	14	15	16	17	18	19	20	72	#
850	9990	14	15	16	17	18	19	20	21	72	#
851	9990	15	16	17	18	19	20	21	22	72	#
852	9990	16	17	18	19	20	21	22	23	72	#
853	9990	17	18	19	20	21	22	23	24	72	#
854	9990	18	19	20	21	22	23	24	25	72	#
855	9990	19	20	21	22	23	24	25	26	72	#
856	9990	20	21	22	23	24	25	26	27	72	#
857	9990	21	22	23	24	25	26	27	28	72	#
858	9990	22	23	24	25	26	27	28	29	72	#
859	9990	23	24	25	26	27	28	29	30	72	#
860	9990	24	25	26	27	28	29	30	31	72	#
861	9990	25	26	27	28	29	30	31	32	72	#
862	9134	26	27	28	29	30	31	32	33	72	#
863	9134	27	28	29	30	31	32	33	34	72	#
864	9134	28	29	30	31	32	33	34	35	72	#
865	8413	29	30	31	32	33	34	35	36	72	#
866	8413	30	31	32	33	34	35	36	37	72	#
867	8413	31	32	33	34	35	36	37	38	72	#
868	7992	32	33	34	35	36	37	38	39	72	#
869	7992	33	34	35	36	37	38	39	40	72	#
870	7044	0	1	2	3	4	73	#
871	7044	1	2	3	4	5	73	#
872	7044	2	3	4	5	6	73	#
873	7044	3	4	5	6	7	73	#
874	7044	4	5	6	7	8	73	#
875	7044	5	6	7	8	9	73	#
876	7044	6	7	8	9	10	73	#
877	7044	7	8	9	10	11	73	#
878	7044	8	9	10	11	12	73	#
879	7044	9	10	11	12	13	73	#
880	7044	10	11	12	13	14	73	#
881	7044	11	12	13	14	15	73	#
882	7044	12	13	14	15	16	73	#
883	7044	13	14	15	16	17	73	#
884	7044	14	15	16	17	18	73	#
885	7044	15	16	17	18	19	73	#
886	7044	16	17	18	19	20	73	#
887	7044	17	18	19	20	21	73	#
888	7044	18	19	20	21	22	73	#
889	7044	19	20	21	22	23	73	#
890	7044	20	21	22	23	24	73	#
891	7044	21	22	23	24	25	73	#
892	7044	22	23	24	25	26	73	#
893	7044	23	24	25	26	27	73	#
894	7044	24	25	26	27	28	73	#
895	7044	25	26	27	28	29	73	#
896	7044	26	27	28	29	30	73	#
897	7044	27	28	29	30	31	73	#
898	7044	28	29	30	31	32	73	#
899	7044	29	30	31	32	33	73	#
900	7044	30	31	32	33	34	73	#
901	5987	31	32	33	34	35	73	#
902	5987	32	33	34	35	36	73	#
903	5987	33	34	35	36	37	73	#
904	5987	34	35	36	37	38	73	#
905	5987	35	36	37	38	39	73	#
906	5987	36	37	38	39	40	73	#
907	5841	37	38	39	40	41	73	#
908	5443	38	39	40	41	42	73	#
909	5443	39	40	41	42	43	73	#
910	5443	40	41	42	43	44	73	#
