732	8511	9	10	11	12	13	14	15	69	#
733	8511	10	11	12	13	14	15	16	69	#
734	8511	11	12	13	14	15	16	17	69	#
735	8511	12	13	14	15	16	17	18	69	#
736	8511	13	14	15	16	17	18	19	69	#
737	8511	14	15	16	17	18	19	20	69	#
738	8511	15	16	17	18	19	20	21	69	#
739	8511	16	17	18	19	20	21	22	69	#
740	8511	17	18	19	20	21	22	23	69	#
741	8511	18	19	20	21	22	23	24	69	#
742	8511	19	20	21	22	23	24	25	69	#
743	8511	20	21	22	23	24	25	26	69	#
744	8511	21	22	23	24	25	26	27	69	#
745	8511	22	23	24	25	26	27	28	69	#
746	8511	23	24	25	26	27	28	29	69	#
747	8511	24	25	26	27	28	29	30	69	#
748	8511	25	26	27	28	29	30	31	69	#
749	8511	26	27	28	29	30	31	32	69	#
750	8511	27	28	29	30	31	32	33	69	#
751	8511	28	29	30	31	32	33	34	69	#
752	8511	29	30	31	32	33	34	35	69	#
753	8511	30	31	32	33	34	35	36	69	#
754	8511	31	32	33	34	35	36	37	69	#
755	8511	32	33	34	35	36	37	38	69	#
756	8511	33	34	35	36	37	38	39	69	#
757	8511	34	35	36	37	38	39	40	69	#
758	8511	35	36	37	38	39	40	41	69	#
759	17134	0	1	2	3	4	5	6	7	8	9	70	#
760	17134	1	2	3	4	5	6	7	8	9	10	70	#
761	17134	2	3	4	5	6	7	8	9	10	11	70	#
762	17134	3	4	5	6	7	8	9	10	11	12	70	#
763	17134	4	5	6	7	8	9	10	11	12	13	70	#
764	17134	5	6	7	8	9	10	11	12	13	14	70	#
765	17134	6	7	8	9	10	11	12	13	14	15	70	#
766	17134	7	8	9	10	11	12	13	14	15	16	70	#
767	17134	8	9	10	11	12	13	14	15	16	17	70	#
768	17134	9	10	11	12	13	14	15	16	17	18	70	#
769	17134	10	11	12	13	14	15	16	17	18	19	70	#
770	17134	11	12	13	14	15	16	17	18	19	20	70	#
771	17134	12	13	14	15	16	17	18	19	20	21	70	#
772	17134	13	14	15	16	17	18	19	20	21	22	70	#
773	17134	14	15	16	17	18	19	20	21	22	23	70	#
774	17134	15	16	17	18	19	20	21	22	23	24	70	#
775	17134	16	17	18	19	20	21	22	23	24	25	70	#
776	17134	17	18	19	20	21	22	23	24	25	26	70	#
777	17134	18	19	20	21	22	23	24	25	26	27	70	#
778	17134	19	20	21	22	23	24	25	26	27	28	70	#
779	17134	20	21	22	23	24	25	26	27	28	29	70	#
780	17134	21	22	23	24	25	26	27	28	29	30	70	#
781	17134	22	23	24	25	26	27	28	29	30	31	70	#
782	17134	23	24	25	26	27	28	29	30	31	32	70	#
783	17134	24	25	26	27	28	29	30	31	32	33	70	#
784	17134	25	26	27	28	29	30	31	32	33	34	70	#
785	17134	26	27	28	29	30	31	32	33	34	35	70	#
786	17134	27	28	29	30	31	32	33	34	35	36	70	#
787	17134	28	29	30	31	32	33	34	35	36	37	70	#
788	17134	29	30	31	32	33	34	35	36	37	38	70	#
789	17134	30	31	32	33	34	35	36	37	38	39	70	#
790	17134	31	32	33	34	35	36	37	38	39	40	70	#
791	17134	32	33	34	35	36	37	38	39	40	41	70	#
792	17134	33	34	35	36	37	38	39	40	41	42	70	#
793	17134	34	35	36	37	38	39	40	41	42	43	70	#
794	17134	35	36	37	38	39	40	41	42	43	44	70	#
795	17134	36	37	38	39	40	41	42	43	44	45	70	#
796	17134	37	38	39	40	41	42	43	44	45	46	70	#
797	16770	38	39	40	41	42	43	44	45	46	47	70	#
798	5324	0	1	2	71	#
799	5324	1	2	3	71	#
800	5324	2	3	4	71	#
801	5324	3	4	5	71	#
802	5324	4	5	6	71	#
803	5324	5	6	7	71	#
804	5324	6	7	8	71	#
805	5324	7	8	9	71	#
806	5324	8	9	10	71	#
807	5324	9	10	11	71	#
808	5324	10	11	12	71	#
809	5324	11	12	13	71	#
810	5324	12	13	14	71	#
811	5324	13	14	15	71	#
812	5324	14	15	16	71	#
813	5324	15	16	17	71	#
814	5324	16	17	18	71	#
815	5324	17	18	19	71	#
816	5324	18	19	20	71	#
817	5324	19	20	21	71	#
818	5324	20	21	22	71	#
819	5324	21	22	23	71	#
820	5324	22	23	24	71	#
821	5324	23	24	25	71	#
822	5324	24	25	26	71	#
823	5324	25	26	27	71	#
824	5324	26	27	28	71	#
825	5324	27	28	29	71	#
826	5324	28	29	30	71	#
827	5324	29	30	31	71	#
828	5324	30	31	32	71	#
829	5324	31	32	33	71	#
830	5324	32	33	34	71	#
831	5324	33	34	35	71	#
832	5324	34	35	36	71	#
833	5324	35	36	37	71	#
834	5324	36	37	38	71	#
835	5324	37	38	39	71	#
836	5324	38	39	40	71	#
837	5324	39	40	41	71	#
838	5324	40	41	42	71	#
839	5324	41	42	43	71	#
840	5324	42	43	44	71	#
841	5324	43	44	45	71	#
842	5324	44	45	46	71	#
843	5324	45	46	47	71	#
844	5324	46	47	48	71	#
845	5216	47	48	49	71	#
846	7308	0	1	2	3	72	#
847	7308	1	2	3	4	72	#
848	7308	2	3	4	5	72	#
849	7308	3	4	5	6	72	#
850	7308	4	5	6	7	72	#
851	7308	5	6	7	8	72	#
852	7308	6	7	8	9	72	#
853	7308	7	8	9	10	72	#
854	7308	8	9	10	11	72	#
855	7308	9	10	11	12	72	#
856	7308	10	11	12	13	72	#
857	7308	11	12	13	14	72	#
858	7308	12	13	14	15	72	#
859	7308	13	14	15	16	72	#
860	7308	14	15	16	17	72	#
861	7308	15	16	17	18	72	#
862	7308	16	17	18	19	72	#
863	7308	17	18	19	20	72	#
864	7308	18	19	20	21	72	#
865	7308	19	20	21	22	72	#
866	7308	20	21	22	23	72	#
867	7308	21	22	23	24	72	#
868	7308	22	23	24	25	72	#
869	7308	23	24	25	26	72	#
870	7308	24	25	26	27	72	#
871	7308	25	26	27	28	72	#
872	7308	26	27	28	29	72	#
873	7308	27	28	29	30	72	#
874	7308	28	29	30	31	72	#
875	7308	29	30	31	32	72	#
876	7308	30	31	32	33	72	#
877	7308	31	32	33	34	72	#
878	7308	32	33	34	35	72	#
879	6731	33	34	35	36	72	#
880	6731	34	35	36	37	72	#
881	6731	35	36	37	38	72	#
882	6239	36	37	38	39	72	#
883	6239	37	38	39	40	72	#
884	6239	38	39	40	41	72	#
885	5220	39	40	41	42	72	#
886	5220	40	41	42	43	72	#
887	5220	41	42	43	44	72	#
888	5220	42	43	44	45	72	#
889	5220	43	44	45	46	72	#
890	5220	44	45	46	47	72	#
891	5220	45	46	47	48	72	#
892	5220	46	47	48	49	72	#
893	12465	0	1	2	3	4	5	73	#
894	12465	1	2	3	4	5	6	73	#
895	12465	2	3	4	5	6	7	73	#
896	12465	3	4	5	6	7	8	73	#
897	12465	4	5	6	7	8	9	73	#
898	12465	5	6	7	8	9	10	73	#
899	12465	6	7	8	9	10	11	73	#
900	12465	7	8	9	10	11	12	73	#
901	12465	8	9	10	11	12	13	73	#
902	12465	9	10	11	12	13	14	73	#
903	12465	10	11	12	13	14	15	73	#
904	12465	11	12	13	14	15	16	73	#
905	12465	12	13	14	15	16	17	73	#
906	12465	13	14	15	16	17	18	73	#
907	12465	14	15	16	17	18	19	73	#
908	12465	15	16	17	18	19	20	73	#
909	6225	0	1	2	3	74	#
910	6225	1	2	3	4	74	#
911	6225	2	3	4	5	74	#
912	6225	3	4	5	6	74	#
913	6225	4	5	6	7	74	#
914	6225	5	6	7	8	74	#
915	6225	6	7	8	9	74	#
916	6225	7	8	9	10	74	#
917	6225	8	9	10	11	74	#
918	1630	9	10	11	12	74	#
919	1630	10	11	12	13	74	#
920	1630	11	12	13	14	74	#
921	1630	12	13	14	15	74	#
922	1630	13	14	15	16	74	#
923	1630	14	15	16	17	74	#
924	1630	15	16	17	18	74	#
925	1630	16	17	18	19	74	#
926	1630	17	18	19	20	74	#
927	1630	18	19	20	21	74	#
928	1630	19	20	21	22	74	#
929	1630	20	21	22	23	74	#
930	1630	21	22	23	24	74	#
931	1630	22	23	24	25	74	#
932	1630	23	24	25	26	74	#
933	1630	24	25	26	27	74	#
934	1630	25	26	27	28	74	#
935	1630	26	27	28	29	74	#
936	1630	27	28	29	30	74	#
937	1630	28	29	30	31	74	#
938	1630	29	30	31	32	74	#
939	1630	30	31	32	33	74	#
940	1630	31	32	33	34	74	#
941	1630	32	33	34	35	74	#
942	1630	33	34	35	36	74	#
943	1630	34	35	36	37	74	#
944	1630	35	36	37	38	74	#
945	1630	36	37	38	39	74	#
946	1630	37	38	39	40	74	#
947	1630	38	39	40	41	74	#
948	1630	39	40	41	42	74	#
949	1556	40	41	42	43	74	#
950	1556	41	42	43	44	74	#
951	5654	0	1	2	3	4	5	75	#
952	5654	1	2	3	4	5	6	75	#
953	5654	2	3	4	5	6	7	75	#
954	5654	3	4	5	6	7	8	75	#
955	5654	4	5	6	7	8	9	75	#
956	5654	5	6	7	8	9	10	75	#
957	5654	6	7	8	9	10	11	75	#
958	5654	7	8	9	10	11	12	75	#
959	5654	8	9	10	11	12	13	75	#
960	2042	9	10	11	12	13	14	75	#
961	2042	10	11	12	13	14	15	75	#
962	2042	11	12	13	14	15	16	75	#
963	2042	12	13	14	15	16	17	75	#
964	2042	13	14	15	16	17	18	75	#
965	2042	14	15	16	17	18	19	75	#
966	2042	15	16	17	18	19	20	75	#
967	2042	16	17	18	19	20	21	75	#
968	2042	17	18	19	20	21	22	75	#
969	2042	18	19	20	21	22	23	75	#
970	2042	19	20	21	22	23	24	75	#
971	2042	20	21	22	23	24	25	75	#
972	2042	21	22	23	24	25	26	75	#
973	2042	22	23	24	25	26	27	75	#
974	2042	23	24	25	26	27	28	75	#
975	2042	24	25	26	27	28	29	75	#
976	2042	25	26	27	28	29	30	75	#
977	2042	26	27	28	29	30	31	75	#
978	2042	27	28	29	30	31	32	75	#
979	2042	28	29	30	31	32	33	75	#
980	2042	29	30	31	32	33	34	75	#
981	2042	30	31	32	33	34	35	75	#
982	2042	31	32	33	34	35	36	75	#
983	1709	32	33	34	35	36	37	75	#
984	1709	33	34	35	36	37	38	75	#
985	1709	34	35	36	37	38	39	75	#
986	1709	35	36	37	38	39	40	75	#
987	1709	36	37	38	39	40	41	75	#
988	1709	37	38	39	40	41	42	75	#
989	1709	38	39	40	41	42	43	75	#
990	1670	39	40	41	42	43	44	75	#
991	1266	0	1	76	#
992	1266	1	2	76	#
993	1266	2	3	76	#
994	1266	3	4	76	#
995	1266	4	5	76	#
996	1266	5	6	76	#
997	1266	6	7	76	#
998	1266	7	8	76	#
999	1266	8	9	76	#
1000	1266	9	10	76	#
1001	1266	10	11	76	#
1002	1266	11	12	76	#
1003	1266	12	13	76	#
1004	1266	13	14	76	#
1005	1266	14	15	76	#
1006	1266	15	16	76	#
1007	1266	16	17	76	#
1008	1266	17	18	76	#
1009	1266	18	19	76	#
1010	1266	19	20	76	#
1011	1266	20	21	76	#
1012	1266	21	22	76	#
1013	1266	22	23	76	#
1014	1266	23	24	76	#
1015	1266	24	25	76	#
1016	1266	25	26	76	#
1017	1266	26	27	76	#
1018	1266	27	28	76	#
1019	909	28	29	76	#
1020	909	29	30	76	#
1021	909	30	31	76	#
1022	909	31	32	76	#
1023	909	32	33	76	#
1024	909	33	34	76	#
1025	909	34	35	76	#
1026	909	35	36	76	#
1027	909	36	37	76	#
1028	909	37	38	76	#
1029	909	38	39	76	#
1030	824	39	40	76	#
1031	824	40	41	76	#
1032	824	41	42	76	#
1033	824	42	43	76	#
1034	771	43	44	76	#
1035	771	44	45	76	#
1036	771	45	46	76	#
1037	754	46	47	76	#
1038	739	47	48	76	#
