639	10834	15	16	17	18	19	20	21	86	#
640	10834	16	17	18	19	20	21	22	86	#
641	10834	17	18	19	20	21	22	23	86	#
642	10834	18	19	20	21	22	23	24	86	#
643	10834	19	20	21	22	23	24	25	86	#
644	10834	20	21	22	23	24	25	26	86	#
645	10834	21	22	23	24	25	26	27	86	#
646	10834	22	23	24	25	26	27	28	86	#
647	10834	23	24	25	26	27	28	29	86	#
648	10834	24	25	26	27	28	29	30	86	#
649	10834	25	26	27	28	29	30	31	86	#
650	10834	26	27	28	29	30	31	32	86	#
651	10834	27	28	29	30	31	32	33	86	#
652	10834	28	29	30	31	32	33	34	86	#
653	10834	29	30	31	32	33	34	35	86	#
654	10834	30	31	32	33	34	35	36	86	#
655	10834	31	32	33	34	35	36	37	86	#
656	10834	32	33	34	35	36	37	38	86	#
657	10834	33	34	35	36	37	38	39	86	#
658	10834	34	35	36	37	38	39	40	86	#
659	10834	35	36	37	38	39	40	41	86	#
660	10834	36	37	38	39	40	41	42	86	#
661	10834	37	38	39	40	41	42	43	86	#
662	10834	38	39	40	41	42	43	44	86	#
663	10834	39	40	41	42	43	44	45	86	#
664	10834	40	41	42	43	44	45	46	86	#
665	10834	41	42	43	44	45	46	47	86	#
666	10834	42	43	44	45	46	47	48	86	#
667	10834	43	44	45	46	47	48	49	86	#
668	10834	44	45	46	47	48	49	50	86	#
669	10834	45	46	47	48	49	50	51	86	#
670	7569	46	47	48	49	50	51	52	86	#
671	7569	47	48	49	50	51	52	53	86	#
672	7569	48	49	50	51	52	53	54	86	#
673	7569	49	50	51	52	53	54	55	86	#
674	7569	50	51	52	53	54	55	56	86	#
675	7569	51	52	53	54	55	56	57	86	#
676	7569	52	53	54	55	56	57	58	86	#
677	7569	53	54	55	56	57	58	59	86	#
678	7569	54	55	56	57	58	59	60	86	#
679	7569	55	56	57	58	59	60	61	86	#
680	7569	56	57	58	59	60	61	62	86	#
681	7569	57	58	59	60	61	62	63	86	#
682	7569	58	59	60	61	62	63	64	86	#
683	7569	59	60	61	62	63	64	65	86	#
684	7569	60	61	62	63	64	65	66	86	#
685	7569	61	62	63	64	65	66	67	86	#
686	7569	62	63	64	65	66	67	68	86	#
687	7569	63	64	65	66	67	68	69	86	#
688	7569	64	65	66	67	68	69	70	86	#
689	7569	65	66	67	68	69	70	71	86	#
690	7569	66	67	68	69	70	71	72	86	#
691	7569	67	68	69	70	71	72	73	86	#
692	7467	68	69	70	71	72	73	74	86	#
693	1316	0	1	87	#
694	1316	1	2	87	#
695	1316	2	3	87	#
696	1316	3	4	87	#
697	1316	4	5	87	#
698	1316	5	6	87	#
699	1316	6	7	87	#
700	1316	7	8	87	#
701	1316	8	9	87	#
702	1316	9	10	87	#
703	1316	10	11	87	#
704	1316	11	12	87	#
705	1316	12	13	87	#
706	1316	13	14	87	#
707	1316	14	15	87	#
708	1316	15	16	87	#
709	1316	16	17	87	#
710	1316	17	18	87	#
711	1316	18	19	87	#
712	1316	19	20	87	#
713	1316	20	21	87	#
714	1316	21	22	87	#
715	1316	22	23	87	#
716	1316	23	24	87	#
717	1316	24	25	87	#
718	1316	25	26	87	#
719	1316	26	27	87	#
720	1316	27	28	87	#
721	1316	28	29	87	#
722	1316	29	30	87	#
723	1316	30	31	87	#
724	1316	31	32	87	#
725	1316	32	33	87	#
726	1316	33	34	87	#
727	1316	34	35	87	#
728	1316	35	36	87	#
729	1316	36	37	87	#
730	1316	37	38	87	#
731	1316	38	39	87	#
732	1316	39	40	87	#
733	1316	40	41	87	#
734	1316	41	42	87	#
735	1316	42	43	87	#
736	1316	43	44	87	#
737	1316	44	45	87	#
738	1316	45	46	87	#
739	1316	46	47	87	#
740	1316	47	48	87	#
741	1316	48	49	87	#
742	1316	49	50	87	#
743	1316	50	51	87	#
744	1316	51	52	87	#
745	1316	52	53	87	#
746	1316	53	54	87	#
747	1316	54	55	87	#
748	611	0	88	#
749	611	1	88	#
750	611	2	88	#
751	611	3	88	#
752	611	4	88	#
753	611	5	88	#
754	611	6	88	#
755	611	7	88	#
756	611	8	88	#
757	611	9	88	#
758	611	10	88	#
759	611	11	88	#
760	611	12	88	#
761	611	13	88	#
762	611	14	88	#
763	611	15	88	#
764	611	16	88	#
765	611	17	88	#
766	611	18	88	#
767	611	19	88	#
768	611	20	88	#
769	611	21	88	#
770	611	22	88	#
771	611	23	88	#
772	611	24	88	#
773	611	25	88	#
774	611	26	88	#
775	611	27	88	#
776	611	28	88	#
